Sector,Etapa,Año,Valor,IPC,Valor_pc
"Comercio, industria y turismo",Pago,2022,943000000000.0,84.37364933874838,1117647520749.028
"Comercio, industria y turismo",Pago,2023,1071000000000.0,92.19978566160776,1161607906476.91
Congreso de la república,Pago,2000,162000000000.0,28.968085431148474,559236130344.3496
Congreso de la república,Pago,2001,176000000000.0,31.184040198356737,564391268355.5175
Congreso de la república,Pago,2002,183000000000.0,33.35982660120472,548564002408.1879
Congreso de la república,Pago,2003,202000000000.0,35.52891827665934,568550943282.4572
Congreso de la república,Pago,2004,212000000000.0,37.48377867552584,565577984640.1144
Congreso de la república,Pago,2005,236000000000.0,39.2980497991314,600538706643.9524
Congreso de la república,Pago,2006,275000000000.0,41.058763103589925,669771759334.7465
Congreso de la república,Pago,2007,282000000000.0,43.39522296387899,649841113236.6554
Congreso de la república,Pago,2008,298000000000.0,46.72919720578145,637716926074.4987
Congreso de la república,Pago,2009,326000000000.0,47.666459040854434,683919062921.3484
Congreso de la república,Pago,2010,355000000000.0,49.17277270436458,721944239618.7883
Congreso de la república,Pago,2011,347000000000.0,51.007128010150275,680297075206.7201
Congreso de la república,Pago,2012,371000000000.0,52.252347305318665,710015949775.7847
Congreso de la república,Pago,2013,412000000000.0,53.2632511417188,773516432378.0797
Congreso de la república,Pago,2014,439000000000.0,55.21141681319193,795125402206.8632
Congreso de la república,Pago,2015,450000000000.0,58.947074698697094,763396660988.0751
Congreso de la república,Pago,2016,493000000000.0,62.33460675974658,790892933519.4932
Congreso de la república,Pago,2017,525000000000.0,64.88529789662377,809120119686.3392
Congreso de la república,Pago,2018,542000000000.0,66.94727393378432,809592337600.0001
Congreso de la república,Pago,2019,591000000000.0,69.49127034326813,850466536416.1849
Congreso de la república,Pago,2020,638000000000.0,70.6159845453557,903478163064.088
Congreso de la república,Pago,2021,722000000000.0,74.58595788962911,968010628848.3978
Congreso de la república,Pago,2022,858000000000.0,84.37364933874838,1016905167341.1094
Congreso de la república,Pago,2023,1030000000000.0,92.19978566160776,1117139256462.3877
Cultura,Pago,2000,37000000000.0,28.968085431148474,127726770510.7465
Cultura,Pago,2001,52000000000.0,31.184040198356737,166751965650.49377
Cultura,Pago,2002,45000000000.0,33.35982660120472,134892787477.42326
Cultura,Pago,2003,51000000000.0,35.52891827665934,143545040135.6699
Cultura,Pago,2004,69000000000.0,37.48377867552584,184079627076.26364
Cultura,Pago,2005,87000000000.0,39.2980497991314,221385031686.54175
Cultura,Pago,2006,105000000000.0,41.058763103589925,255731035382.35776
Cultura,Pago,2007,117000000000.0,43.39522296387899,269614929959.88898
Cultura,Pago,2008,148000000000.0,46.72919720578145,316718473352.43555
Cultura,Pago,2009,162000000000.0,47.666459040854434,339861620224.7191
Cultura,Pago,2010,189000000000.0,49.17277270436458,384359045881.5521
Cultura,Pago,2011,205000000000.0,51.007128010150275,401904612153.826
Cultura,Pago,2012,279000000000.0,52.252347305318665,533947304548.3664
Cultura,Pago,2013,351000000000.0,53.2632511417188,658990941176.4708
Cultura,Pago,2014,344000000000.0,55.21141681319193,623059540681.46
Cultura,Pago,2015,368000000000.0,58.947074698697094,624288824985.8036
Cultura,Pago,2016,310000000000.0,62.33460675974658,497316043389.5393
Cultura,Pago,2017,321000000000.0,64.88529789662377,494719158893.9331
Cultura,Pago,2018,364000000000.0,66.94727393378432,543711459200.0001
Cultura,Pago,2019,362000000000.0,69.49127034326813,520928741425.8189
Cultura,Pago,2020,357000000000.0,70.6159845453557,505551260523.32196
Cultura,Pago,2021,476000000000.0,74.58595788962911,638189832869.5808
Cultura,Pago,2022,449000000000.0,84.37364933874838,532156666825.3591
Cultura,Pago,2023,604000000000.0,92.19978566160776,655099136799.3031
Defensa y policía,Pago,2000,5544000000000.0,28.968085431148474,19138303127339.96
Defensa y policía,Pago,2001,6776000000000.0,31.184040198356737,21729063831687.42
Defensa y policía,Pago,2002,7382000000000.0,33.35982660120472,22128412381296.414
Defensa y policía,Pago,2003,8355000000000.0,35.52891827665934,23516055104578.86
Defensa y policía,Pago,2004,9161000000000.0,37.48377867552584,24439905270226.83
Defensa y policía,Pago,2005,10279000000000.0,39.2980497991314,26156514260988.08
Defensa y policía,Pago,2006,11594000000000.0,41.058763103589925,28237577373552.914
Defensa y policía,Pago,2007,13793000000000.0,43.39522296387899,31784604520826.91
Defensa y policía,Pago,2008,17401000000000.0,46.72919720578145,37237960505444.13
Defensa y policía,Pago,2009,18433000000000.0,47.666459040854434,38670797812359.555
Defensa y policía,Pago,2010,19080000000000.0,49.17277270436458,38801960822328.12
Defensa y policía,Pago,2011,20041000000000.0,51.007128010150275,39290586986218.67
Defensa y policía,Pago,2012,22010000000000.0,52.252347305318665,42122509581037.8
Defensa y policía,Pago,2013,24337000000000.0,53.2632511417188,45691916055304.19
Defensa y policía,Pago,2014,24763000000000.0,55.21141681319193,44851230831090.1
Defensa y policía,Pago,2015,25098000000000.0,58.947074698697094,42577176438841.58
Defensa y policía,Pago,2016,26620000000000.0,62.33460675974658,42705009919450.12
Defensa y policía,Pago,2017,27983000000000.0,64.88529789662377,43126872969872.055
Defensa y policía,Pago,2018,29750000000000.0,66.94727393378432,44437955800000.01
Defensa y policía,Pago,2019,32015000000000.0,69.49127034326813,46070534963391.14
Defensa y policía,Pago,2020,34089000000000.0,70.6159845453557,48273772885096.7
Defensa y policía,Pago,2021,36388000000000.0,74.58595788962911,48786663106004.84
Defensa y policía,Pago,2022,40010000000000.0,84.37364933874838,47420018351186.23
Defensa y policía,Pago,2023,44952000000000.0,92.19978566160776,48754994035434.22
Deporte y recreación,Pago,2000,22000000000.0,28.968085431148474,75945647330.71414
Deporte y recreación,Pago,2001,50000000000.0,31.184040198356737,160338428510.09018
Deporte y recreación,Pago,2002,17000000000.0,33.35982660120472,50959497491.47101
Deporte y recreación,Pago,2003,24000000000.0,35.52891827665934,67550607122.66818
Deporte y recreación,Pago,2004,71000000000.0,37.48377867552584,189415268440.793
Deporte y recreación,Pago,2005,63000000000.0,39.2980497991314,160313298807.49576
Deporte y recreación,Pago,2006,93000000000.0,41.058763103589925,226504631338.65973
Deporte y recreación,Pago,2007,74000000000.0,43.39522296387899,170525682196.85284
Deporte y recreación,Pago,2008,142000000000.0,46.72919720578145,303878535243.55304
Deporte y recreación,Pago,2009,119000000000.0,47.666459040854434,249651437078.6517
Deporte y recreación,Pago,2010,124000000000.0,49.17277270436458,252172072430.22467
Deporte y recreación,Pago,2011,142000000000.0,51.007128010150275,278392463052.8941
Deporte y recreación,Pago,2012,209000000000.0,52.252347305318665,399982031005.7655
Deporte y recreación,Pago,2013,278000000000.0,53.2632511417188,521935845148.3159
Deporte y recreación,Pago,2014,250000000000.0,55.21141681319193,452804898751.06104
Deporte y recreación,Pago,2015,352000000000.0,58.947074698697094,597145832595.1166
Deporte y recreación,Pago,2016,225000000000.0,62.33460675974658,360955192782.73016
Deporte y recreación,Pago,2017,359000000000.0,64.88529789662377,553284043747.4205
Deporte y recreación,Pago,2018,403000000000.0,66.94727393378432,601966258400.0001
Deporte y recreación,Pago,2019,265000000000.0,69.49127034326813,381342863198.45856
Deporte y recreación,Pago,2020,242000000000.0,70.6159845453557,342698613576.0334
Deporte y recreación,Pago,2021,671000000000.0,74.58595788962911,899633146755.2284
Deporte y recreación,Pago,2022,556000000000.0,84.37364933874838,658973511703.5627
Deporte y recreación,Pago,2023,560000000000.0,92.19978566160776,607376683125.1816
Educación,Pago,2000,4627000000000.0,28.968085431148474,15972750463600.65
Educación,Pago,2001,7384000000000.0,31.184040198356737,23678779122370.117
Educación,Pago,2002,8248000000000.0,33.35982660120472,24724349135861.934
Educación,Pago,2003,9684000000000.0,35.52891827665934,27256669973996.61
Educación,Pago,2004,11101000000000.0,37.48377867552584,29615477393820.33
Educación,Pago,2005,12242000000000.0,39.2980497991314,31151673079386.715
Educación,Pago,2006,13093000000000.0,41.058763103589925,31888442345344.86
Educación,Pago,2007,14150000000000.0,43.39522296387899,32607275717371.188
Educación,Pago,2008,15582000000000.0,46.72919720578145,33345319268767.914
Educación,Pago,2009,18265000000000.0,47.666459040854434,38318348724719.1
Educación,Pago,2010,19872000000000.0,49.17277270436458,40412608252688.91
Educación,Pago,2011,21242000000000.0,51.007128010150275,41645159860349.13
Educación,Pago,2012,22323000000000.0,52.252347305318665,42721525732735.42
Educación,Pago,2013,24514000000000.0,53.2632511417188,46024227726495.74
Educación,Pago,2014,26079000000000.0,55.21141681319193,47234795818115.69
Educación,Pago,2015,28714000000000.0,58.947074698697094,48711492719136.86
Educación,Pago,2016,31050000000000.0,62.33460675974658,49811816604016.76
Educación,Pago,2017,35354000000000.0,64.88529789662377,54486919450268.26
Educación,Pago,2018,37883000000000.0,66.94727393378432,56586322002400.01
Educación,Pago,2019,40997000000000.0,69.49127034326813,58995899481310.21
Educación,Pago,2020,44558000000000.0,70.6159845453557,63099028197193.78
Educación,Pago,2021,48026000000000.0,74.58595788962911,64390136372677.5
Educación,Pago,2022,49638000000000.0,84.37364933874838,58831163981909.07
Educación,Pago,2023,57844000000000.0,92.19978566160776,62737672961951.8
Empleo público,Pago,2000,37000000000.0,28.968085431148474,127726770510.7465
Empleo público,Pago,2001,37000000000.0,31.184040198356737,118650437097.46672
Empleo público,Pago,2002,43000000000.0,33.35982660120472,128897552478.42668
Empleo público,Pago,2003,36000000000.0,35.52891827665934,101325910684.00227
Empleo público,Pago,2004,37000000000.0,37.48377867552584,98709365243.79353
Empleo público,Pago,2005,39000000000.0,39.2980497991314,99241565928.44975
Empleo público,Pago,2006,53000000000.0,41.058763103589925,129083284526.33296
Empleo público,Pago,2007,58000000000.0,43.39522296387899,133655264424.56035
Empleo público,Pago,2008,68000000000.0,46.72919720578145,145519298567.33527
Empleo público,Pago,2009,96000000000.0,47.666459040854434,201399478651.6854
Empleo público,Pago,2010,97000000000.0,49.17277270436458,197263637304.28867
Empleo público,Pago,2011,86000000000.0,51.007128010150275,168603886074.288
Empleo público,Pago,2012,123000000000.0,52.252347305318665,235396123510.57013
Empleo público,Pago,2013,147000000000.0,53.2632511417188,275987659125.1886
Empleo público,Pago,2014,149000000000.0,55.21141681319193,269871719655.6324
Empleo público,Pago,2015,181000000000.0,58.947074698697094,307055101419.648
Empleo público,Pago,2016,246000000000.0,62.33460675974658,394644344109.1183
Empleo público,Pago,2017,311000000000.0,64.88529789662377,479307347090.3838
Empleo público,Pago,2018,393000000000.0,66.94727393378432,587029130400.0001
Empleo público,Pago,2019,339000000000.0,69.49127034326813,487831058959.5376
Empleo público,Pago,2020,232000000000.0,70.6159845453557,328537513841.4866
Empleo público,Pago,2021,289000000000.0,74.58595788962911,387472398527.9598
Empleo público,Pago,2022,341000000000.0,84.37364933874838,404154617789.4152
Empleo público,Pago,2023,398000000000.0,92.19978566160776,431671285506.8255
Fiscalía,Pago,2000,558000000000.0,28.968085431148474,1926257782297.204
Fiscalía,Pago,2001,631000000000.0,31.184040198356737,2023470967797.338
Fiscalía,Pago,2002,634000000000.0,33.35982660120472,1900489494681.919
Fiscalía,Pago,2003,661000000000.0,35.52891827665934,1860456304503.486
Fiscalía,Pago,2004,731000000000.0,37.48377867552584,1950176918735.4885
Fiscalía,Pago,2005,831000000000.0,39.2980497991314,2114608750936.9678
Fiscalía,Pago,2006,897000000000.0,41.058763103589925,2184673702266.4277
Fiscalía,Pago,2007,1017000000000.0,43.39522296387899,2343575929651.343
Fiscalía,Pago,2008,1179000000000.0,46.72919720578145,2523047838395.416
Fiscalía,Pago,2009,1358000000000.0,47.666459040854434,2848963458426.9663
Fiscalía,Pago,2010,1416000000000.0,49.17277270436458,2879642375493.533
Fiscalía,Pago,2011,1509000000000.0,51.007128010150275,2958410047512.7974
Fiscalía,Pago,2012,1787000000000.0,52.252347305318665,3419942054580.397
Fiscalía,Pago,2013,2050000000000.0,53.2632511417188,3848807491201.61
Fiscalía,Pago,2014,2341000000000.0,55.21141681319193,4240065071904.9355
Fiscalía,Pago,2015,2561000000000.0,58.947074698697094,4344575219534.3564
Fiscalía,Pago,2016,2889000000000.0,62.33460675974658,4634664675330.255
Fiscalía,Pago,2017,3109000000000.0,64.88529789662377,4791532289723.483
Fiscalía,Pago,2018,3435000000000.0,66.94727393378432,5130903468000.001
Fiscalía,Pago,2019,3632000000000.0,69.49127034326813,5226555770327.553
Fiscalía,Pago,2020,3762000000000.0,70.6159845453557,5327405720136.519
Fiscalía,Pago,2021,4143000000000.0,74.58595788962911,5554664868862.759
Fiscalía,Pago,2022,4509000000000.0,84.37364933874838,5344085547250.655
Fiscalía,Pago,2023,5157000000000.0,92.19978566160776,5593288490851.003
Hacienda,Pago,2000,5098000000000.0,28.968085431148474,17598677731453.668
Hacienda,Pago,2001,6031000000000.0,31.184040198356737,19340021246887.08
Hacienda,Pago,2002,5136000000000.0,33.35982660120472,15395763477423.242
Hacienda,Pago,2003,4556000000000.0,35.52891827665934,12823356918786.51
Hacienda,Pago,2004,5063000000000.0,37.48377867552584,13507176114306.127
Hacienda,Pago,2005,6215000000000.0,39.2980497991314,15815034160136.287
Hacienda,Pago,2006,5407000000000.0,41.058763103589925,13168930555356.27
Hacienda,Pago,2007,6169000000000.0,43.39522296387899,14215850452329.53
Hacienda,Pago,2008,6268000000000.0,46.72919720578145,13413455344412.61
Hacienda,Pago,2009,6160000000000.0,47.666459040854434,12923133213483.146
Hacienda,Pago,2010,6767000000000.0,49.17277270436458,13761680759155.89
Hacienda,Pago,2011,6930000000000.0,51.007128010150275,13586336401102.508
Hacienda,Pago,2012,7260000000000.0,52.252347305318665,13894112655989.75
Hacienda,Pago,2013,7728000000000.0,53.2632511417188,14509065508295.63
Hacienda,Pago,2014,10626000000000.0,55.21141681319193,19246019416515.098
Hacienda,Pago,2015,13821000000000.0,58.947074698697094,23446456114480.414
Hacienda,Pago,2016,15606000000000.0,62.33460675974658,25035852171410.164
Hacienda,Pago,2017,18629000000000.0,64.88529789662377,28710664208832.023
Hacienda,Pago,2018,10699000000000.0,66.94727393378432,15981233247200.004
Hacienda,Pago,2019,8482000000000.0,69.49127034326813,12205849681695.568
Hacienda,Pago,2020,16922000000000.0,70.6159845453557,23963412970800.152
Hacienda,Pago,2021,18689000000000.0,74.58595788962911,25056995349789.066
Hacienda,Pago,2022,14109000000000.0,84.37364933874838,16722045461556.773
Hacienda,Pago,2023,34061000000000.0,92.19978566160776,36942602149869.305
Igualdad y equidad,Pago,2023,8563000000000.0,92.19978566160776,9287440245715.947
Inclusión social y reconciliación,Pago,2000,851000000000.0,28.968085431148474,2937715721747.1694
Inclusión social y reconciliación,Pago,2001,1006000000000.0,31.184040198356737,3226009181623.014
Inclusión social y reconciliación,Pago,2002,996000000000.0,33.35982660120472,2985627029500.302
Inclusión social y reconciliación,Pago,2003,1023000000000.0,35.52891827665934,2879344628603.7314
Inclusión social y reconciliación,Pago,2004,1170000000000.0,37.48377867552584,3121350198249.6875
Inclusión social y reconciliación,Pago,2005,1451000000000.0,39.2980497991314,3692295183645.6562
Inclusión social y reconciliación,Pago,2006,2256000000000.0,41.058763103589925,5494563960215.2295
Inclusión social y reconciliación,Pago,2007,2945000000000.0,43.39522296387899,6786461271212.59
Inclusión social y reconciliación,Pago,2008,4117000000000.0,46.72919720578145,8810337532378.225
Inclusión social y reconciliación,Pago,2009,5030000000000.0,47.666459040854434,10552493516853.934
Inclusión social y reconciliación,Pago,2010,5373000000000.0,49.17277270436458,10926778590061.268
Inclusión social y reconciliación,Pago,2011,5147000000000.0,51.007128010150275,10090746530515.816
Inclusión social y reconciliación,Pago,2012,6975000000000.0,52.252347305318665,13348682613709.16
Inclusión social y reconciliación,Pago,2013,8126000000000.0,53.2632511417188,15256297401709.406
Inclusión social y reconciliación,Pago,2014,8784000000000.0,55.21141681319193,15909752922517.281
Inclusión social y reconciliación,Pago,2015,10030000000000.0,58.947074698697094,17015263354911.984
Inclusión social y reconciliación,Pago,2016,9059000000000.0,62.33460675974658,14532858184083.344
Inclusión social y reconciliación,Pago,2017,10138000000000.0,64.88529789662377,15624494806438.299
Inclusión social y reconciliación,Pago,2018,10338000000000.0,66.94727393378432,15442002926400.004
Inclusión social y reconciliación,Pago,2019,10186000000000.0,69.49127034326813,14657956243545.28
Inclusión social y reconciliación,Pago,2020,17439000000000.0,70.6159845453557,24695541827076.223
Inclusión social y reconciliación,Pago,2021,21897000000000.0,74.58595788962911,29358073046943.723
Inclusión social y reconciliación,Pago,2022,22447000000000.0,84.37364933874838,26604277728794.734
Inclusión social y reconciliación,Pago,2023,10797000000000.0,92.19978566160776,11710439370897.475
Información estadística,Pago,2000,61000000000.0,28.968085431148474,210576567598.79828
Información estadística,Pago,2001,64000000000.0,31.184040198356737,205233188492.9154
Información estadística,Pago,2002,69000000000.0,33.35982660120472,206835607465.38235
Información estadística,Pago,2003,63000000000.0,35.52891827665934,177320343697.00397
Información estadística,Pago,2004,88000000000.0,37.48377867552584,234768220039.29276
Información estadística,Pago,2005,179000000000.0,39.2980497991314,455493341056.2181
Información estadística,Pago,2006,117000000000.0,41.058763103589925,284957439426.0558
Información estadística,Pago,2007,128000000000.0,43.39522296387899,294963342178.3401
Información estadística,Pago,2008,161000000000.0,46.72919720578145,344538339255.01434
Información estadística,Pago,2009,157000000000.0,47.666459040854434,329372064044.94385
Información estadística,Pago,2010,182000000000.0,49.17277270436458,370123525663.71686
Información estadística,Pago,2011,206000000000.0,51.007128010150275,403865122457.0154
Información estadística,Pago,2012,262000000000.0,52.252347305318665,501412880973.73474
Información estadística,Pago,2013,315000000000.0,53.2632511417188,591402126696.8328
Información estadística,Pago,2014,491000000000.0,55.21141681319193,889308821147.0839
Información estadística,Pago,2015,313000000000.0,58.947074698697094,530984788642.81665
Información estadística,Pago,2016,294000000000.0,62.33460675974658,471648118569.434
Información estadística,Pago,2017,310000000000.0,64.88529789662377,477766165910.0289
Información estadística,Pago,2018,566000000000.0,66.94727393378432,845441444800.0001
Información estadística,Pago,2019,324000000000.0,69.49127034326813,466245613872.8324
Información estadística,Pago,2020,321000000000.0,70.6159845453557,454571301478.95337
Información estadística,Pago,2021,388000000000.0,74.58595788962911,520205157885.2886
Información estadística,Pago,2022,400000000000.0,84.37364933874838,474081663096.08826
Información estadística,Pago,2023,556000000000.0,92.19978566160776,603038278245.7161
Inteligencia,Pago,2000,147000000000.0,28.968085431148474,507455007164.3172
Inteligencia,Pago,2001,176000000000.0,31.184040198356737,564391268355.5175
Inteligencia,Pago,2002,174000000000.0,33.35982660120472,521585444912.7033
Inteligencia,Pago,2003,181000000000.0,35.52891827665934,509444162050.12256
Inteligencia,Pago,2004,209000000000.0,37.48377867552584,557574522593.3203
Inteligencia,Pago,2005,224000000000.0,39.2980497991314,570002840204.4293
Inteligencia,Pago,2006,232000000000.0,41.058763103589925,565043811511.4952
Inteligencia,Pago,2007,272000000000.0,43.39522296387899,626797102128.9727
Inteligencia,Pago,2008,339000000000.0,46.72919720578145,725456503151.8625
Inteligencia,Pago,2009,286000000000.0,47.666459040854434,600002613483.1461
Inteligencia,Pago,2010,288000000000.0,49.17277270436458,585689974676.6509
Inteligencia,Pago,2011,291000000000.0,51.007128010150275,570508498228.114
Inteligencia,Pago,2012,162000000000.0,52.252347305318665,310033918770.0192
Inteligencia,Pago,2013,168000000000.0,53.2632511417188,315414467571.64417
Inteligencia,Pago,2014,132000000000.0,55.21141681319193,239080986540.56024
Inteligencia,Pago,2015,73000000000.0,58.947074698697094,123839902782.50996
Inteligencia,Pago,2016,87000000000.0,62.33460675974658,139569341209.32233
Inteligencia,Pago,2017,87000000000.0,64.88529789662377,134082762690.87907
Inteligencia,Pago,2018,92000000000.0,66.94727393378432,137421577600.00003
Inteligencia,Pago,2019,91000000000.0,69.49127034326813,130951700192.67822
Inteligencia,Pago,2020,98000000000.0,70.6159845453557,138778777398.559
Inteligencia,Pago,2021,111000000000.0,74.58595788962911,148821578673.36865
Inteligencia,Pago,2022,105000000000.0,84.37364933874838,124446436562.72318
Inteligencia,Pago,2023,121000000000.0,92.19978566160776,131236747603.8339
Interior y justicia,Pago,2000,485000000000.0,28.968085431148474,1674256316154.38
Interior y justicia,Pago,2001,608000000000.0,31.184040198356737,1949715290682.6965
Interior y justicia,Pago,2002,589000000000.0,33.35982660120472,1765596707204.4956
Interior y justicia,Pago,2003,621000000000.0,35.52891827665934,1747871959299.039
Interior y justicia,Pago,2004,741000000000.0,37.48377867552584,1976855125558.1355
Interior y justicia,Pago,2005,886000000000.0,39.2980497991314,2254564805451.448
Interior y justicia,Pago,2006,1040000000000.0,41.058763103589925,2532955017120.496
Interior y justicia,Pago,2007,1213000000000.0,43.39522296387899,2795238547361.926
Interior y justicia,Pago,2008,1274000000000.0,46.72919720578145,2726346858452.7227
Interior y justicia,Pago,2009,1711000000000.0,47.666459040854434,3589526124719.1016
Interior y justicia,Pago,2010,1938000000000.0,49.17277270436458,3941205454594.963
Interior y justicia,Pago,2011,3746000000000.0,51.007128010150275,7344071595747.475
Interior y justicia,Pago,2012,2103000000000.0,52.252347305318665,4024699575144.138
Interior y justicia,Pago,2013,2754000000000.0,53.2632511417188,5170544307692.31
Interior y justicia,Pago,2014,2826000000000.0,55.21141681319193,5118506575481.994
Interior y justicia,Pago,2015,2816000000000.0,58.947074698697094,4777166660760.933
Interior y justicia,Pago,2016,2758000000000.0,62.33460675974658,4424508540865.644
Interior y justicia,Pago,2017,2840000000000.0,64.88529789662377,4376954552208.0063
Interior y justicia,Pago,2018,3124000000000.0,66.94727393378432,4666358787200.001
Interior y justicia,Pago,2019,3286000000000.0,69.49127034326813,4728651503660.887
Interior y justicia,Pago,2020,3857000000000.0,70.6159845453557,5461936167614.714
Interior y justicia,Pago,2021,4173000000000.0,74.58595788962911,5594886917152.858
Interior y justicia,Pago,2022,4803000000000.0,84.37364933874838,5692535569626.28
Interior y justicia,Pago,2023,5522000000000.0,92.19978566160776,5989167936102.237
Minas y energía,Pago,2000,279000000000.0,28.968085431148474,963128891148.602
Minas y energía,Pago,2001,439000000000.0,31.184040198356737,1407771402318.5918
Minas y energía,Pago,2002,297000000000.0,33.35982660120472,890292397350.9935
Minas y energía,Pago,2003,352000000000.0,35.52891827665934,990742237799.1333
Minas y energía,Pago,2004,2490000000000.0,37.48377867552584,6642873498839.079
Minas y energía,Pago,2005,2619000000000.0,39.2980497991314,6664452850425.895
Minas y energía,Pago,2006,753000000000.0,41.058763103589925,1833956853742.0513
Minas y energía,Pago,2007,2375000000000.0,43.39522296387899,5472952638074.669
Minas y energía,Pago,2008,1649000000000.0,46.72919720578145,3528842990257.8804
Minas y energía,Pago,2009,6392000000000.0,47.666459040854434,13409848620224.72
Minas y energía,Pago,2010,2133000000000.0,49.17277270436458,4337766374948.9453
Minas y energía,Pago,2011,2633000000000.0,51.007128010150275,5162023628297.678
Minas y energía,Pago,2012,2394000000000.0,52.252347305318665,4581612355156.95
Minas y energía,Pago,2013,2876000000000.0,53.2632511417188,5399595290095.527
Minas y energía,Pago,2014,2591000000000.0,55.21141681319193,4692869970655.997
Minas y energía,Pago,2015,3093000000000.0,58.947074698697094,5247079716524.703
Minas y energía,Pago,2016,2911000000000.0,62.33460675974658,4669958071957.899
Minas y energía,Pago,2017,3264000000000.0,64.88529789662377,5030415372678.497
Minas y energía,Pago,2018,3809000000000.0,66.94727393378432,5689552055200.001
Minas y energía,Pago,2019,3342000000000.0,69.49127034326813,4809237165317.919
Minas y energía,Pago,2020,3843000000000.0,70.6159845453557,5442110627986.349
Minas y energía,Pago,2021,5515000000000.0,74.58595788962911,7394153210663.315
Minas y energía,Pago,2022,4822000000000.0,84.37364933874838,5715054448623.344
Minas y energía,Pago,2023,7836000000000.0,92.19978566160776,8498935158873.077
Organismos de control,Pago,2000,331000000000.0,28.968085431148474,1142636784839.3809
Organismos de control,Pago,2001,326000000000.0,31.184040198356737,1045406553885.788
Organismos de control,Pago,2002,350000000000.0,33.35982660120472,1049166124824.4032
Organismos de control,Pago,2003,356000000000.0,35.52891827665934,1002000672319.578
Organismos de control,Pago,2004,383000000000.0,37.48377867552584,1021775321307.3763
Organismos de control,Pago,2005,435000000000.0,39.2980497991314,1106925158432.7087
Organismos de control,Pago,2006,502000000000.0,41.058763103589925,1222637902494.701
Organismos de control,Pago,2007,568000000000.0,43.39522296387899,1308899830916.384
Organismos de control,Pago,2008,661000000000.0,46.72919720578145,1414533181661.8914
Organismos de control,Pago,2009,749000000000.0,47.666459040854434,1571335515730.3372
Organismos de control,Pago,2010,829000000000.0,49.17277270436458,1685892322940.7764
Organismos de control,Pago,2011,864000000000.0,51.007128010150275,1693880901955.6375
Organismos de control,Pago,2012,991000000000.0,52.252347305318665,1896565515438.821
Organismos de control,Pago,2013,1111000000000.0,53.2632511417188,2085865913524.3848
Organismos de control,Pago,2014,1234000000000.0,55.21141681319193,2235044980235.2373
Organismos de control,Pago,2015,1298000000000.0,58.947074698697094,2201975257694.492
Organismos de control,Pago,2016,1436000000000.0,62.33460675974658,2303696252604.447
Organismos de control,Pago,2017,1597000000000.0,64.88529789662377,2461266345026.826
Organismos de control,Pago,2018,1733000000000.0,66.94727393378432,2588604282400.0005
Organismos de control,Pago,2019,1688000000000.0,69.49127034326813,2429082087090.5586
Organismos de control,Pago,2020,19000000000.0,70.6159845453557,26906089495.638985
Organismos de control,Pago,2021,2314000000000.0,74.58595788962911,3102460658109.685
Organismos de control,Pago,2022,2673000000000.0,84.37364933874838,3168050713639.61
Organismos de control,Pago,2023,3260000000000.0,92.19978566160776,3535799976764.45
Planeación,Pago,2000,105000000000.0,28.968085431148474,362467862260.22656
Planeación,Pago,2001,274000000000.0,31.184040198356737,878654588235.2942
Planeación,Pago,2002,117000000000.0,33.35982660120472,350721247441.3005
Planeación,Pago,2003,111000000000.0,35.52891827665934,312421557942.34033
Planeación,Pago,2004,205000000000.0,37.48377867552584,546903239864.26154
Planeación,Pago,2005,90000000000.0,39.2980497991314,229018998296.42252
Planeación,Pago,2006,123000000000.0,41.058763103589925,299570641447.9048
Planeación,Pago,2007,209000000000.0,43.39522296387899,481619832150.57086
Planeación,Pago,2008,234000000000.0,46.72919720578145,500757586246.4184
Planeación,Pago,2009,389000000000.0,47.666459040854434,816087470786.517
Planeación,Pago,2010,409000000000.0,49.17277270436458,831761109870.6604
Planeación,Pago,2011,356000000000.0,51.007128010150275,697941667935.4247
Planeación,Pago,2012,551000000000.0,52.252347305318665,1054498081742.4727
Planeación,Pago,2013,401000000000.0,53.2632511417188,752864294620.4125
Planeación,Pago,2014,398000000000.0,55.21141681319193,720865398811.6892
Planeación,Pago,2015,324000000000.0,58.947074698697094,549645595911.41406
Planeación,Pago,2016,368000000000.0,62.33460675974658,590362270862.4209
Planeación,Pago,2017,394000000000.0,64.88529789662377,607225385059.8431
Planeación,Pago,2018,347000000000.0,66.94727393378432,518318341600.0001
Planeación,Pago,2019,350000000000.0,69.49127034326813,503660385356.4547
Planeación,Pago,2020,488000000000.0,70.6159845453557,691061667045.8855
Planeación,Pago,2021,878000000000.0,74.58595788962911,1177165279956.916
Planeación,Pago,2022,836000000000.0,84.37364933874838,990830675870.8245
Planeación,Pago,2023,863000000000.0,92.19978566160776,936010852744.6996
Presidencia de la república,Pago,2000,519000000000.0,28.968085431148474,1791626862029.1199
Presidencia de la república,Pago,2001,435000000000.0,31.184040198356737,1394944328037.7844
Presidencia de la república,Pago,2002,582000000000.0,33.35982660120472,1744613384708.0076
Presidencia de la república,Pago,2003,493000000000.0,35.52891827665934,1387602054644.8088
Presidencia de la república,Pago,2004,544000000000.0,37.48377867552584,1451294451151.9915
Presidencia de la república,Pago,2005,536000000000.0,39.2980497991314,1363935367632.0273
Presidencia de la república,Pago,2006,194000000000.0,41.058763103589925,472493532039.7848
