Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2025,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,665.8,665799999.9999999,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,191420.3,191420300000.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Deuda,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,98408.2,98408200000.0,100.0
2025,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,506.3,506300000.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,0.0,0.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,0.0,0.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,0.0,0.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,0.0,0.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,0.0,0.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,2120068.7,2120068700000.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Deuda,904.7,904700000.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,0.0,0.0,100.0
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,9270.0,9270000000.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,38543.8,38543800000.00001,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,6766.8,6766800000.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Inversión,0.0,0.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Deuda,7102.0,7102000000.0,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,799781.7,799781699999.9999,100.0
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,1685.8,1685800000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,95047.0,95047000000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,4159.7,4159700000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,313.0,313000000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,273954.1,273954099999.99997,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,11285.9,11285900000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,5000.0,5000000000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Deuda,7668.0,7668000000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,1681.3,1681300000.0,100.0
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,2183.1,2183100000.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,71542.0,71542000000.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversión,194012.8,194012800000.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Deuda,10.9,10900000.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,311.6,311600000.0,100.0
2025,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,2390.7,2390699999.9999995,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,0.0,0.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,734949.0,734949000000.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,0.0,0.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,0.0,0.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,0.0,0.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,5966.1,5966100000.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Deuda,0.0,0.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,153473.9,153473900000.0,100.0
2025,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,2215.5,2215500000.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,0.0,0.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,2428.7,2428700000.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,0.0,0.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,0.0,0.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,0.0,0.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Inversión,103989.1,103989100000.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Deuda,60.9,60900000.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,154.0,154000000.0,100.0
2025,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,160.0,160000000.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,14517.4,14517400000.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,100.5,100500000.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,0.0,0.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Inversión,0.0,0.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Deuda,0.0,0.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,30.0,30000000.0,100.0
2025,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,37.5,37500000.0,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,0.0,0.0,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,15826.9,15826900000.0,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,0.0,0.0,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,0.0,0.0,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,0.0,0.0,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,1092607.4,1092607399999.9998,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Deuda,4181.8,4181800000.000001,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,649040.7,649040699999.9999,100.0
2025,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,5410.5,5410500000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,0.0,0.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,16840.3,16840300000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,7476.6,7476600000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,359498.2,359498200000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,100642.5,100642500000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Inversión,20000.0,20000000000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Deuda,3888.5,3888500000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,41534.3,41534300000.0,100.0
2025,Defensa y policía,15,Hospital militar,1519,Funcionamiento,803.8,803800000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,2938.8,2938800000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,9011.5,9011500000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,5216.9,5216900000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Deuda,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,58.5,58500000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,83.2,83200000.00000001,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,0.0,0.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,2849.0,2849000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,5800.0,5800000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,16431.0,16431000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,6299.0,6299000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,26500.0,26500000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Deuda,24.0,24000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,104.0,104000000.0,100.0
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,4535.0,4535000000.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,700.0,700000000.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,85796.9,85796899999.99998,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,0.0,0.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,0.0,0.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,191113.8,191113800000.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,87432.3,87432300000.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Deuda,0.0,0.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,23509.2,23509200000.0,100.0
2025,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,6076.8,6076800000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,5339.7,5339700000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,10967.0,10967000000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,12620.3,12620300000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Deuda,0.0,0.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,466.0,466000000.0,100.0
2025,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,145.6,145600000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,84.5,84500000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,113169.7,113169700000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,0.0,0.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,976939.2,976939200000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,10772412.9,10772412900000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Deuda,36676.8,36676800000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,20656.2,20656200000.0,100.0
2025,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,28329.1,28329100000.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,37722.4,37722400000.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,0.0,0.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,46182.8,46182800000.00001,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversión,17391.8,17391800000.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Deuda,56.8,56800000.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,221.1,221100000.0,100.0
2025,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,454.8,454800000.0,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,0.0,0.0,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,8251.8,8251799999.999998,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,0.0,0.0,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,0.0,0.0,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,19504.4,19504400000.0,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversión,236101.7,236101700000.0001,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Deuda,5416.7,5416700000.0,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,4129.1,4129100000.000001,100.0
2025,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,5947.0,5947000000.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,0.0,0.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,25264.9,25264900000.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,0.0,0.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,2033.1,2033100000.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,97695.1,97695100000.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversión,295576.6,295576599999.99994,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Deuda,0.0,0.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,400.0,400000000.0,100.0
2025,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,2099.9,2099900000.0000005,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,0.0,0.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,344553.9,344553900000.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,0.0,0.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,103317.7,103317700000.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,1535837.4,1535837400000.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,2158.6,2158600000.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Deuda,61289.5,61289500000.0,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,153273.59999999998,153273599999.99997,100.0
2025,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,16354.6,16354600000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,3173.6,3173600000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,3681.4,3681400000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversión,1857.9,1857900000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Deuda,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,180.0,180000000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,30.0,30000000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,2034.6,2034600000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,7149.7,7149700000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,3259.8,3259800000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Deuda,0.0,0.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,59.1,59100000.0,100.0
2025,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,39.4,39399999.99999999,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,0.0,0.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,94419.8,94419800000.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,0.0,0.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,0.0,0.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,310202.3,310202299999.99994,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,10178.3,10178300000.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Deuda,500.4,500400000.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,2408.7,2408700000.0,100.0
2025,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,1465.4,1465400000.0000002,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,0.0,0.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,2787.7,2787700000.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,0.0,0.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,0.0,0.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,21289.5,21289500000.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,12716.5,12716500000.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Deuda,2.5,2500000.0,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,799.7,799700000.0000001,100.0
2025,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,228.3,228300000.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,43874.6,43874600000.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,411949.9,411949900000.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,181338.9,181338900000.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Deuda,1486.7,1486700000.0,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,3243.2,3243199999.9999995,100.0
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,1160.8,1160799999.9999998,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,9525.2,9525200000.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,0.0,0.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,51270.2,51270200000.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,30275.5,30275500000.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Deuda,87.1,87100000.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,1115.5,1115500000.0,100.0
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,1365.3,1365299999.9999998,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,0.0,0.0,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,67039.9,67039899999.99999,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,0.0,0.0,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,0.0,0.0,100.0
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,133865.6,133865600000.0,100.0
